field_number,field_name,enum,description
896,CollInquiryQualifier,3,SUBSTITUTION_ELIGIBLE
896,CollInquiryQualifier,4,NOT_ASSIGNED
896,CollInquiryQualifier,5,PARTIALLY_ASSIGNED
896,CollInquiryQualifier,6,FULLY_ASSIGNED
896,CollInquiryQualifier,7,OUTSTANDING_TRADES
946,CollInquiryResult,0,SUCCESSFUL
946,CollInquiryResult,1,INVALID_OR_UNKNOWN_INSTRUMENT
946,CollInquiryResult,2,INVALID_OR_UNKNOWN_COLLATERAL_TYPE
946,CollInquiryResult,3,INVALID_PARTIES
946,CollInquiryResult,4,INVALID_TRANSPORT_TYPE_REQUESTED
946,CollInquiryResult,5,INVALID_DESTINATION_REQUESTED
946,CollInquiryResult,6,NO_COLLATERAL_FOUND_FOR_THE_TRADE_SPECIFIED
946,CollInquiryResult,7,NO_COLLATERAL_FOUND_FOR_THE_ORDER_SPECIFIED
946,CollInquiryResult,8,COLLATERAL_INQUIRY_TYPE_NOT_SUPPORTED
946,CollInquiryResult,9,UNAUTHORIZED_FOR_COLLATERAL_INQUIRY
946,CollInquiryResult,99,OTHER
945,CollInquiryStatus,0,ACCEPTED
945,CollInquiryStatus,1,ACCEPTED_WITH_WARNINGS
945,CollInquiryStatus,2,COMPLETED
945,CollInquiryStatus,3,COMPLETED_WITH_WARNINGS
945,CollInquiryStatus,4,REJECTED
2487,CollRptRejectReason,0,UNKNOWN_TRADE
2487,CollRptRejectReason,1,UNKNOWN_INSTRUMENT
2487,CollRptRejectReason,2,UNKNOWN_COUNTERPARTY
2487,CollRptRejectReason,3,UNKNOWN_POSITION
2487,CollRptRejectReason,4,UNACCEPTABLE_COLLATERAL
2487,CollRptRejectReason,99,OTHER
2488,CollRptStatus,0,ACCEPTED
2488,CollRptStatus,1,RECEIVED
2488,CollRptStatus,2,REJECTED
910,CollStatus,0,UNASSIGNED
910,CollStatus,1,PARTIALLY_ASSIGNED
910,CollStatus,2,ASSIGNMENT_PROPOSED
910,CollStatus,3,ASSIGNED
910,CollStatus,4,CHALLENGED
910,CollStatus,5,REUSED
2632,CollateralAmountType,0,MARKET_VALUATION
2632,CollateralAmountType,1,PORTFOLIO_VALUE
2632,CollateralAmountType,2,VALUE_CONFIRMED
2632,CollateralAmountType,3,COLLATERAL_CREDIT_VALUE
2632,CollateralAmountType,4,ADDITIONAL_COLLATERAL_VALUE
2632,CollateralAmountType,5,ESTIMATED_MARKET_VALUATION
2844,CollateralReinvestmentType,0,MONEY_MARKET_FUND
2844,CollateralReinvestmentType,1,OTHER_COMINGLED_POOL
2844,CollateralReinvestmentType,2,REPO_MARKET
2844,CollateralReinvestmentType,3,DIRECT_PURCHASE_OF_SECURITIES
2844,CollateralReinvestmentType,4,OTHER_INVESTMENTS
13,CommType,1,PER_UNIT
13,CommType,2,PERCENT
13,CommType,3,ABSOLUTE
13,CommType,4,PERCENTAGE_WAIVED_CASH_DISCOUNT
13,CommType,5,PERCENTAGE_WAIVED_ENHANCED_UNITS
13,CommType,6,POINTS_PER_BOND_OR_CONTRACT
13,CommType,7,BASIS_POINTS
13,CommType,8,AMOUNT_PER_CONTRACT
2725,CommissionAmountSubType,0,RESEARCH_PAYMENT_ACCOUNT
2725,CommissionAmountSubType,1,COMMISSION_SHARING_AGREEMENT
2725,CommissionAmountSubType,2,OTHER_TYPE_RESEARCH_PAYMENT
2641,CommissionAmountType,0,UNSPECIFIED
2641,CommissionAmountType,1,ACCEPTANCE
2641,CommissionAmountType,2,BROKER
2641,CommissionAmountType,3,CLEARING_BROKER
2641,CommissionAmountType,4,RETAIL
2641,CommissionAmountType,5,SALES_COMMISSION
2641,CommissionAmountType,6,LOCAL_COMMISSION
2641,CommissionAmountType,7,RESEARCH_PAYMENT
2736,CommodityFinalPriceType,0,ARGUS_MC_CLOSKEY
2736,CommodityFinalPriceType,1,BALTIC
2736,CommodityFinalPriceType,2,EXCHANGE
2736,CommodityFinalPriceType,3,GLOBAL_COAL
2736,CommodityFinalPriceType,4,IHS_MC_CLOSKEY
2736,CommodityFinalPriceType,5,PLATTS
2736,CommodityFinalPriceType,99,OTHER
1490,ComplexEventCondition,1,AND
1490,ComplexEventCondition,2,OR
2134,ComplexEventCreditEventNotifyingParty,0,SELLER_NOTIFIES
2134,ComplexEventCreditEventNotifyingParty,1,BUYER_NOTIFIES
2134,ComplexEventCreditEventNotifyingParty,2,SELLER_OR_BUYER_NOTIFIES
41024,ComplexEventDateOffsetDayType,0,BUSINESS
41024,ComplexEventDateOffsetDayType,1,CALENDAR
41024,ComplexEventDateOffsetDayType,2,COMMODITY_BUSINESS
41024,ComplexEventDateOffsetDayType,3,CURRENCY_BUSINESS
41024,ComplexEventDateOffsetDayType,4,EXCHANGE_BUSINESS
41024,ComplexEventDateOffsetDayType,5,SCHEDULED_TRADING_DAY
2599,ComplexEventPVFinalPriceElectionFallback,0,CLOSE
2599,ComplexEventPVFinalPriceElectionFallback,1,HEDGE_ELECTION
41011,ComplexEventPeriodType,0,ASIAN_OUT
41011,ComplexEventPeriodType,1,ASIAN_IN
41011,ComplexEventPeriodType,2,BARRIER_CAP
41011,ComplexEventPeriodType,3,BARRIER_FLOOR
41011,ComplexEventPeriodType,4,KNOCK_OUT
41011,ComplexEventPeriodType,5,KNOCK_IN
1487,ComplexEventPriceBoundaryMethod,1,LESS_THAN_COMPLEX_EVENT_PRICE
1487,ComplexEventPriceBoundaryMethod,2,LESS_THAN_OR_EQUAL_TO_COMPLEX_EVENT_PRICE
1487,ComplexEventPriceBoundaryMethod,3,EQUAL_TO_COMPLEX_EVENT_PRICE
1487,ComplexEventPriceBoundaryMethod,4,GREATER_THAN_OR_EQUAL_TO_COMPLEX_EVENT_PRICE
1487,ComplexEventPriceBoundaryMethod,5,GREATER_THAN_COMPLEX_EVENT_PRICE
1489,ComplexEventPriceTimeType,1,EXPIRATION
1489,ComplexEventPriceTimeType,2,IMMEDIATE
1489,ComplexEventPriceTimeType,3,SPECIFIED_DATE
1489,ComplexEventPriceTimeType,4,CLOSE
1489,ComplexEventPriceTimeType,5,OPEN
1489,ComplexEventPriceTimeType,6,OFFICIAL_SETTL_PRICE
1489,ComplexEventPriceTimeType,7,DERIVATIVES_CLOSE
1489,ComplexEventPriceTimeType,8,AS_SPECIFIED_MASTER_CONFIRMATION
2126,ComplexEventQuoteBasis,0,CURRENCY1_PER_CURRENCY2
2126,ComplexEventQuoteBasis,1,CURRENCY2_PER_CURRENCY1
1484,ComplexEventType,1,CAPPED
1484,ComplexEventType,2,TRIGGER
1484,ComplexEventType,3,KNOCK_IN_UP
1484,ComplexEventType,4,KNOCK_IN_DOWN
1484,ComplexEventType,5,KNOCK_OUT_UP
1484,ComplexEventType,6,KNOCK_OUT_DOWN
1484,ComplexEventType,7,UNDERLYING
1484,ComplexEventType,8,RESET_BARRIER
1484,ComplexEventType,9,ROLLING_BARRIER
1484,ComplexEventType,10,ONE_TOUCH
1484,ComplexEventType,11,NO_TOUCH
1484,ComplexEventType,12,DBL_ONE_TOUCH
1484,ComplexEventType,13,DBL_NO_TOUCH
1484,ComplexEventType,14,FX_COMPOSITE
1484,ComplexEventType,15,FX_QUANTO
1484,ComplexEventType,16,FX_CRSS_CCY
1484,ComplexEventType,17,STRK_SPREAD
1484,ComplexEventType,18,CLNDR_SPREAD
1484,ComplexEventType,19,PX_OBSVTN
1484,ComplexEventType,20,PASS_THROUGH
1484,ComplexEventType,21,STRK_SCHED
1484,ComplexEventType,22,EQUITY_VALUATION
1484,ComplexEventType,23,DIVIDEND_VALUATION
2121,ComplexOptPayoutTime,0,CLOSE
2121,ComplexOptPayoutTime,1,OPEN
2121,ComplexOptPayoutTime,2,OFFICIAL_SETTL
2121,ComplexOptPayoutTime,3,VALUATION_TIME
2121,ComplexOptPayoutTime,4,EXCAHGNE_SETTL_TIME
2121,ComplexOptPayoutTime,5,DERIVATIVES_CLOSE
2121,ComplexOptPayoutTime,6,AS_SPECIFIED
774,ConfirmRejReason,1,MISMATCHED_ACCOUNT
774,ConfirmRejReason,2,MISSING_SETTLEMENT_INSTRUCTIONS
774,ConfirmRejReason,3,UNKNOWN_OR_MISSING_INDIVIDUAL_ALLOC_ID
774,ConfirmRejReason,4,TRANSACTION_NOT_RECOGNIZED
774,ConfirmRejReason,5,DUPLICATE_TRANSACTION
774,ConfirmRejReason,6,INCORRECT_OR_MISSING_INSTRUMENT
774,ConfirmRejReason,7,INCORRECT_OR_MISSING_PRICE
774,ConfirmRejReason,8,INCORRECT_OR_MISSING_COMMISSION
774,ConfirmRejReason,9,INCORRECT_OR_MISSING_SETTL_DATE
774,ConfirmRejReason,10,INCORRECT_OR_MISSING_FUND_ID_OR_FUND_NAME
774,ConfirmRejReason,11,INCORRECT_OR_MISSING_QUANTITY
774,ConfirmRejReason,12,INCORRECT_OR_MISSING_FEES
774,ConfirmRejReason,13,INCORRECT_OR_MISSING_TAX
774,ConfirmRejReason,14,INCORRECT_OR_MISSING_PARTY
774,ConfirmRejReason,15,INCORRECT_OR_MISSING_SIDE
774,ConfirmRejReason,16,INCORRECT_OR_MISSING_NET_MONEY
774,ConfirmRejReason,17,INCORRECT_OR_MISSING_TRADE_DATE
774,ConfirmRejReason,18,INCORRECT_OR_MISSING_SETTL_CCY_INSTRUCTIONS
774,ConfirmRejReason,19,INCORRECT_OR_MISSING_CAPACITY
774,ConfirmRejReason,99,OTHER
665,ConfirmStatus,1,RECEIVED
665,ConfirmStatus,2,MISMATCHED_ACCOUNT
665,ConfirmStatus,3,MISSING_SETTLEMENT_INSTRUCTIONS
665,ConfirmStatus,4,CONFIRMED
665,ConfirmStatus,5,REQUEST_REJECTED
666,ConfirmTransType,0,NEW
666,ConfirmTransType,1,REPLACE
666,ConfirmTransType,2,CANCEL
773,ConfirmType,1,STATUS
773,ConfirmType,2,CONFIRMATION
773,ConfirmType,3,CONFIRMATION_REQUEST_REJECTED
1927,ConfirmationMethod,0,NON_ELECTRONIC
1927,ConfirmationMethod,1,ELECTRONIC
1927,ConfirmationMethod,2,UNCONFIRMED
519,ContAmtType,1,COMMISSION_AMOUNT
519,ContAmtType,2,COMMISSION_PERCENT
519,ContAmtType,3,INITIAL_CHARGE_AMOUNT
519,ContAmtType,4,INITIAL_CHARGE_PERCENT
519,ContAmtType,5,DISCOUNT_AMOUNT
519,ContAmtType,6,DISCOUNT_PERCENT
519,ContAmtType,7,DILUTION_LEVY_AMOUNT
519,ContAmtType,8,DILUTION_LEVY_PERCENT
519,ContAmtType,9,EXIT_CHARGE_AMOUNT
519,ContAmtType,10,EXIT_CHARGE_PERCENT
519,ContAmtType,11,FUND_BASED_RENEWAL_COMMISSION_PERCENT
519,ContAmtType,12,PROJECTED_FUND_VALUE
519,ContAmtType,13,FUND_BASED_RENEWAL_COMMISSION_ON_ORDER
519,ContAmtType,14,FUND_BASED_RENEWAL_COMMISSION_ON_FUND
519,ContAmtType,15,NET_SETTLEMENT_AMOUNT
1385,ContingencyType,1,ONE_CANCELS_THE_OTHER
1385,ContingencyType,2,ONE_TRIGGERS_THE_OTHER
1385,ContingencyType,3,ONE_UPDATES_THE_OTHER_ABSOLUTE
1385,ContingencyType,4,ONE_UPDATES_THE_OTHER_PROPORTIONAL
1385,ContingencyType,5,BID_AND_OFFER
1385,ContingencyType,6,BID_AND_OFFER_OCO
1435,ContractMultiplierUnit,0,SHARES
1435,ContractMultiplierUnit,1,HOURS
1435,ContractMultiplierUnit,2,DAYS
1833,ContractRefPosType,0,TWO_COMPONENT_INTERCOMMODITY_SPREAD
1833,ContractRefPosType,1,INDEX_OR_BASKET
1833,ContractRefPosType,2,TWO_COMPONENT_LOCATION_BASIS
1833,ContractRefPosType,99,OTHER
292,CorporateAction,A,EX_DIVIDEND
292,CorporateAction,B,EX_DISTRIBUTION
292,CorporateAction,C,EX_RIGHTS
292,CorporateAction,D,NEW
292,CorporateAction,E,EX_INTEREST
292,CorporateAction,F,CASH_DIVIDEND
292,CorporateAction,G,STOCK_DIVIDEND
292,CorporateAction,H,NON_INTEGER_STOCK_SPLIT
292,CorporateAction,I,REVERSE_STOCK_SPLIT
292,CorporateAction,J,STANDARD_INTEGER_STOCK_SPLIT
292,CorporateAction,K,POSITION_CONSOLIDATION
292,CorporateAction,L,LIQUIDATION_REORGANIZATION
292,CorporateAction,M,MERGER_REORGANIZATION
292,CorporateAction,N,RIGHTS_OFFERING
292,CorporateAction,O,SHAREHOLDER_MEETING
292,CorporateAction,P,SPINOFF
292,CorporateAction,Q,TENDER_OFFER
292,CorporateAction,R,WARRANT
292,CorporateAction,S,SPECIAL_ACTION
292,CorporateAction,T,SYMBOL_CONVERSION
292,CorporateAction,U,CUSIP
292,CorporateAction,V,LEAP_ROLLOVER
292,CorporateAction,W,SUCCESSION_EVENT
1950,CouponDayCount,0,ONE_ONE
1950,CouponDayCount,1,THIRTY_THREE_SIXTY_US
1950,CouponDayCount,2,THIRTY_THREE_SIXTY_SIA
1950,CouponDayCount,3,THIRTY_THREE_SIXTY_M
1950,CouponDayCount,4,THIRTY_E_THREE_SIXTY
1950,CouponDayCount,5,THIRTY_E_THREE_SIXTY_ISDA
1950,CouponDayCount,6,ACT_THREE_SIXTY
1950,CouponDayCount,7,ACT_THREE_SIXTY_FIVE_FIXED
1950,CouponDayCount,8,ACT_ACT_AFB
1950,CouponDayCount,9,ACT_ACT_ICMA
1950,CouponDayCount,10,ACT_ACT_ISMA_ULTIMO
1950,CouponDayCount,11,ACT_ACT_ISDA
1950,CouponDayCount,12,BUS_TWO_FIFTY_TWO
1950,CouponDayCount,13,THIRTY_E_PLUS_THREE_SIXTY
1950,CouponDayCount,14,ACT_THREE_SIXTY_FIVE_L
1950,CouponDayCount,15,NL_THREE_SIXTY_FIVE
1950,CouponDayCount,16,NL_THREE_SIXTY
1950,CouponDayCount,17,ACT364
1950,CouponDayCount,18,THIRTY_THREE_SIXTY_FIVE
1950,CouponDayCount,19,THIRTY_ACTUAL
1950,CouponDayCount,20,THIRTY_THREE_SIXTY_ICMA
1950,CouponDayCount,21,THIRTY_E_TWO_THREE_SIXTY
1950,CouponDayCount,22,THIRTY_E_THREE_THREE_SIXTY
1950,CouponDayCount,99,OTHER
1949,CouponFrequencyUnit,D,DAY
1949,CouponFrequencyUnit,Wk,WEEK
1949,CouponFrequencyUnit,Mo,MONTH
1949,CouponFrequencyUnit,Yr,YEAR
1949,CouponFrequencyUnit,H,HOUR
1949,CouponFrequencyUnit,Min,MINUTE
1949,CouponFrequencyUnit,S,SECOND
1949,CouponFrequencyUnit,T,TERM
1946,CouponType,0,ZERO
1946,CouponType,1,FIXED_RATE
1946,CouponType,2,FLOATING_RATE
1946,CouponType,3,STRUCTURED
203,CoveredOrUncovered,0,COVERED
203,CoveredOrUncovered,1,UNCOVERED
550,CrossPrioritization,0,NONE
550,CrossPrioritization,1,BUY_SIDE_IS_PRIORITIZED
550,CrossPrioritization,2,SELL_SIDE_IS_PRIORITIZED
549,CrossType,1,CROSS_AON
549,CrossType,2,CROSS_IOC
549,CrossType,3,CROSS_ONE_SIDE
549,CrossType,4,CROSS_SAME_PRICE
549,CrossType,5,BASIS_CROSS
549,CrossType,6,CONTINGENT_CROSS
549,CrossType,7,VWAP_CROSS
549,CrossType,8,STS_CROSS
549,CrossType,9,CUSTOMER_TO_CUSTOMER
2523,CrossedIndicator,0,NO_CROSS
2523,CrossedIndicator,1,CROSS_REJECTED
2523,CrossedIndicator,2,CROSS_ACCEPTED
2897,CurrencyCodeSource,1,CUSIP
2897,CurrencyCodeSource,2,SEDOL
2897,CurrencyCodeSource,4,ISIN_NUMBER
2897,CurrencyCodeSource,6,ISO_CURRENCY_CODE
2897,CurrencyCodeSource,S,FINANCIAL_INSTRUMENT_GLOBAL_IDENTIFIER
2897,CurrencyCodeSource,Y,DIGITAL_TOKEN_IDENTIFIER
582,CustOrderCapacity,1,MEMBER_TRADING_FOR_THEIR_OWN_ACCOUNT
582,CustOrderCapacity,2,CLEARING_FIRM_TRADING_FOR_ITS_PROPRIETARY_ACCOUNT
582,CustOrderCapacity,3,MEMBER_TRADING_FOR_ANOTHER_MEMBER
582,CustOrderCapacity,4,ALL_OTHER
582,CustOrderCapacity,5,RETAIL_CUSTOMER
1031,CustOrderHandlingInst,A,PHONE_SIMPLE
1031,CustOrderHandlingInst,B,PHONE_COMPLEX
1031,CustOrderHandlingInst,C,FCM_PROVIDED_SCREEN
1031,CustOrderHandlingInst,D,OTHER_PROVIDED_SCREEN
1031,CustOrderHandlingInst,E,CLIENT_PROVIDED_PLATFORM_CONTROLLED_BY_FCM
1031,CustOrderHandlingInst,F,CLIENT_PROVIDED_PLATFORM_DIRECT_TO_EXCHANGE
1031,CustOrderHandlingInst,H,ALGO_ENGINE
1031,CustOrderHandlingInst,J,PRICE_AT_EXECUTION
1031,CustOrderHandlingInst,W,DESK_ELECTRONIC
1031,CustOrderHandlingInst,X,DESK_PIT
1031,CustOrderHandlingInst,Y,CLIENT_ELECTRONIC
1031,CustOrderHandlingInst,Z,CLIENT_PIT
1031,CustOrderHandlingInst,ADD,ADD_ON_ORDER
1031,CustOrderHandlingInst,AON,ALL_OR_NONE
1031,CustOrderHandlingInst,CND,CONDITIONAL_ORDER
1031,CustOrderHandlingInst,CNH,CASH_NOT_HELD
1031,CustOrderHandlingInst,CSH,DELIVERY_INSTRUCTIONS_CASH
1031,CustOrderHandlingInst,DIR,DIRECTED_ORDER
1031,CustOrderHandlingInst,DLO,DISCRETIONARY_LIMIT_ORDER
1031,CustOrderHandlingInst,E.W,EXCHANGE_FOR_PHYSICAL_TRANSACTION
1031,CustOrderHandlingInst,FOK,FILL_OR_KILL
1031,CustOrderHandlingInst,IDX,INTRA_DAY_CROSS
1031,CustOrderHandlingInst,IO,IMBALANCE_ONLY
1031,CustOrderHandlingInst,IOC,IMMEDIATE_OR_CANCEL
1031,CustOrderHandlingInst,ISO,INTERMARKET_SWEEP_ORDER
1031,CustOrderHandlingInst,LOO,LIMIT_ON_OPEN
1031,CustOrderHandlingInst,LOC,LIMIT_ON_CLOSE
1031,CustOrderHandlingInst,MAO,MARKET_AT_OPEN
1031,CustOrderHandlingInst,MAC,MARKET_AT_CLOSE
1031,CustOrderHandlingInst,MOO,MARKET_ON_OPEN
1031,CustOrderHandlingInst,MOC,MARKET_ON_CLOSE
1031,CustOrderHandlingInst,MPT,MERGER_RELATED_TRANSFER_POSITION
1031,CustOrderHandlingInst,MQT,MINIMUM_QUANTITY
1031,CustOrderHandlingInst,MTL,MARKET_TO_LIMIT
1031,CustOrderHandlingInst,ND,DELIVERY_INSTRUCTIONS_NEXT_DAY
1031,CustOrderHandlingInst,NH,NOT_HELD
1031,CustOrderHandlingInst,OPT,OPTIONS_RELATED_TRANSACTION
1031,CustOrderHandlingInst,OVD,OVER_THE_DAY
1031,CustOrderHandlingInst,PEG,PEGGED
1031,CustOrderHandlingInst,RSV,RESERVE_SIZE_ORDER
1031,CustOrderHandlingInst,S.W,STOP_STOCK_TRANSACTION
1031,CustOrderHandlingInst,SCL,SCALE
1031,CustOrderHandlingInst,SLR,DELIVERY_INSTRUCTIONS_SELLERS_OPTION
1031,CustOrderHandlingInst,TMO,TIME_ORDER
1031,CustOrderHandlingInst,TS,TRAILING_STOP
1031,CustOrderHandlingInst,WRK,WORK
1031,CustOrderHandlingInst,F0,STAY_ON_OFFERSIDE
1031,CustOrderHandlingInst,F3,GO_ALONG
1031,CustOrderHandlingInst,F6,PARTICIPATE_DO_NOT_INITIATE
1031,CustOrderHandlingInst,F7,STRICT_SCALE
1031,CustOrderHandlingInst,F8,TRY_TO_SCALE
1031,CustOrderHandlingInst,F9,STAY_ON_BIDSIDE
1031,CustOrderHandlingInst,FA,NO_CROSS
1031,CustOrderHandlingInst,FB,OK_TO_CROSS
1031,CustOrderHandlingInst,FC,CALL_FIRST
1031,CustOrderHandlingInst,FD,PERCENT_OF_VOLUME
1031,CustOrderHandlingInst,FH,REINSTATE_ON_SYSTEM_FAILURE
1031,CustOrderHandlingInst,FI,INSTITUTION_ONLY
1031,CustOrderHandlingInst,FJ,REINSTATE_ON_TRADING_HALT
1031,CustOrderHandlingInst,FK,CANCEL_ON_TRADING_HALF
1031,CustOrderHandlingInst,FL,LAST_PEG
1031,CustOrderHandlingInst,FM,MID_PRICE_PEG
1031,CustOrderHandlingInst,FN,NON_NEGOTIABLE
1031,CustOrderHandlingInst,FO,OPENING_PEG
1031,CustOrderHandlingInst,FP,MARKET_PEG
1031,CustOrderHandlingInst,FQ,CANCEL_ON_SYSTEM_FAILURE
1031,CustOrderHandlingInst,FR,PRIMARY_PEG
1031,CustOrderHandlingInst,FS,SUSPEND
1031,CustOrderHandlingInst,FT,FIXED_PEG_TO_LOCAL_BBO
1031,CustOrderHandlingInst,FW,PEG_TO_VWAP
1031,CustOrderHandlingInst,FX,TRADE_ALONG
1031,CustOrderHandlingInst,FY,TRY_TO_STOP
1031,CustOrderHandlingInst,FZ,CANCEL_IF_NOT_BEST
1031,CustOrderHandlingInst,Fb,STRICT_LIMIT
1031,CustOrderHandlingInst,Fc,IGNORE_PRICE_VALIDITY_CHECKS
1031,CustOrderHandlingInst,Fd,PEG_TO_LIMIT_PRICE
1031,CustOrderHandlingInst,Fe,WORK_TO_TARGET_STRATEGY
1031,CustOrderHandlingInst,G,G_ORDER_AND_FCMAP_IOR_FIX
2570,CustomerPriority,0,NO_PRIORITY
2570,CustomerPriority,1,UNCONDITIONAL_PRIORITY
102,CxlRejReason,0,TOO_LATE_TO_CANCEL
102,CxlRejReason,1,UNKNOWN_ORDER
102,CxlRejReason,2,BROKER_CREDIT
102,CxlRejReason,3,ORDER_ALREADY_IN_PENDING_STATUS
102,CxlRejReason,4,UNABLE_TO_PROCESS_ORDER_MASS_CANCEL_REQUEST
102,CxlRejReason,5,ORIG_ORD_MOD_TIME
102,CxlRejReason,6,DUPLICATE_CL_ORD_ID
102,CxlRejReason,7,PRICE_EXCEEDS_CURRENT_PRICE
102,CxlRejReason,8,PRICE_EXCEEDS_CURRENT_PRICE_BAND
102,CxlRejReason,18,INVALID_PRICE_INCREMENT
102,CxlRejReason,99,OTHER
434,CxlRejResponseTo,1,ORDER_CANCEL_REQUEST
434,CxlRejResponseTo,2,ORDER_CANCEL_REPLACE_REQUEST
127,DKReason,A,UNKNOWN_SYMBOL
127,DKReason,B,WRONG_SIDE
127,DKReason,C,QUANTITY_EXCEEDS_ORDER
127,DKReason,D,NO_MATCHING_ORDER
127,DKReason,E,PRICE_EXCEEDS_LIMIT
127,DKReason,F,CALCULATION_DIFFERENCE
127,DKReason,G,NO_MATCHING_EXECUTION_REPORT
127,DKReason,Z,OTHER
40922,DateRollConvention,1,FIRST_DAY
40922,DateRollConvention,2,SECOND_DAY
40922,DateRollConvention,3,THIRD_DAY
40922,DateRollConvention,4,FOURTH_DAY
40922,DateRollConvention,5,FIFTH_DAY
40922,DateRollConvention,6,SIXTH_DAY
40922,DateRollConvention,7,SEVENTH_DAY
40922,DateRollConvention,8,EIGHTH_DAY
40922,DateRollConvention,9,NINTH_DAY
40922,DateRollConvention,10,TENTH_DAY
40922,DateRollConvention,11,ELEVENTH_DAY
40922,DateRollConvention,12,TWELVTH_DAY
40922,DateRollConvention,13,THIRTEENTH_DAY
40922,DateRollConvention,14,FORTEENTH_DAY
40922,DateRollConvention,15,FIFTEENTH_DAY
40922,DateRollConvention,16,SIXTEENTH_DAY
40922,DateRollConvention,17,SEVENTEENTH_DAY
40922,DateRollConvention,18,EIGHTEENTH_DAY
40922,DateRollConvention,19,NINETEENTH_DAY
40922,DateRollConvention,20,TWENTIETH_DAY
40922,DateRollConvention,21,TWENTY_FIRST_DAY
40922,DateRollConvention,22,TWENTY_SECOND_DAY
40922,DateRollConvention,23,TWENTY_THIRD_DAY
40922,DateRollConvention,24,TWENTY_FOURTH_DAY
40922,DateRollConvention,25,TWENTY_FIFTH_DAY
40922,DateRollConvention,26,TWENTY_SIXTH_DAY
40922,DateRollConvention,27,TWENTY_SEVENTH_DAY
40922,DateRollConvention,28,TWENTY_EIGTH_DA28Y
40922,DateRollConvention,29,TWENTY_NINTH_DAY
40922,DateRollConvention,30,THIRTIETH_DAY
40922,DateRollConvention,EOM,EOM
40922,DateRollConvention,FRN,FRN
40922,DateRollConvention,IMM,IMM
40922,DateRollConvention,IMMCAD,IMMCAD
40922,DateRollConvention,IMMAUD,IMMAUD
40922,DateRollConvention,IMMNZD,IMMNZD
40922,DateRollConvention,SFE,SFE
40922,DateRollConvention,NONE,NONE
40922,DateRollConvention,TBILL,TBILL
40922,DateRollConvention,MON,MON
40922,DateRollConvention,TUE,TUE
40922,DateRollConvention,WED,WED
40922,DateRollConvention,THU,THU
40922,DateRollConvention,FRI,FRI
40922,DateRollConvention,SAT,SAT
40922,DateRollConvention,SUN,SUN
589,DayBookingInst,0,AUTO
589,DayBookingInst,1,SPEAK_WITH_ORDER_INITIATOR_BEFORE_BOOKING
589,DayBookingInst,2,ACCUMULATE
1048,DealingCapacity,A,AGENT
1048,DealingCapacity,P,PRINCIPAL
1048,DealingCapacity,R,RISKLESS_PRINCIPAL
285,DeleteReason,0,CANCELLATION
285,DeleteReason,1,ERROR
668,DeliveryForm,1,BOOK_ENTRY
668,DeliveryForm,2,BEARER
41052,DeliveryScheduleSettlDay,1,MONDAY
41052,DeliveryScheduleSettlDay,2,TUESDAY
41052,DeliveryScheduleSettlDay,3,WEDNESDAY
41052,DeliveryScheduleSettlDay,4,THURSDAY
41052,DeliveryScheduleSettlDay,5,FRIDAY
41052,DeliveryScheduleSettlDay,6,SATURDAY
41052,DeliveryScheduleSettlDay,7,SUNDAY
41052,DeliveryScheduleSettlDay,8,ALL_WEEKDAYS
41052,DeliveryScheduleSettlDay,9,ALL_DAYS
41052,DeliveryScheduleSettlDay,10,ALL_WEEKENDS
41049,DeliveryScheduleSettlFlowType,0,ALL_TIMES
41049,DeliveryScheduleSettlFlowType,1,ON_PEAK
41049,DeliveryScheduleSettlFlowType,2,OFF_PEAK
41049,DeliveryScheduleSettlFlowType,3,BASE
41049,DeliveryScheduleSettlFlowType,4,BLOCK_HOURS
41049,DeliveryScheduleSettlFlowType,5,OTHER
41050,DeliveryScheduleSettlHolidaysProcessingInstruction,0,DO_NOT_INCLUDE_HOLIDAYS
41050,DeliveryScheduleSettlHolidaysProcessingInstruction,1,INCLUDE_HOLIDAYS
41057,DeliveryScheduleSettlTimeType,0,HOUR
41057,DeliveryScheduleSettlTimeType,1,TIMESTAMP
41046,DeliveryScheduleToleranceType,0,ABSOLUTE
41046,DeliveryScheduleToleranceType,1,PERCENTAGE
41038,DeliveryScheduleType,0,NOTIONAL
41038,DeliveryScheduleType,1,DELIVERY
41038,DeliveryScheduleType,2,PHYSICAL_SETTL_PERIODS
42192,DeliveryStreamDeliveryPointSource,0,PROPRIETARY
42192,DeliveryStreamDeliveryPointSource,1,EIC
41063,DeliveryStreamDeliveryRestriction,1,FIRM
41063,DeliveryStreamDeliveryRestriction,2,NON_FIRM
41063,DeliveryStreamDeliveryRestriction,3,FORCE_MAJEURE
41063,DeliveryStreamDeliveryRestriction,4,SYSTEM_FIRM
41063,DeliveryStreamDeliveryRestriction,5,UNIT_FIRM
41080,DeliveryStreamElectingPartySide,0,BUYER
41080,DeliveryStreamElectingPartySide,1,SELLER
41069,DeliveryStreamTitleTransferCondition,0,TRANSFERS
41069,DeliveryStreamTitleTransferCondition,1,DOES_NOT_TRANSFER
41075,DeliveryStreamToleranceOptionSide,1,BUYER
41075,DeliveryStreamToleranceOptionSide,2,SELLER
41058,DeliveryStreamType,0,PERIODIC
41058,DeliveryStreamType,1,INITIAL
41058,DeliveryStreamType,2,SINGLE
919,DeliveryType,0,VERSUS_PAYMENT
